FaultMidPoint1,FaultMidPoint2,FaultMidPoint3,Dn,Dss,Dds
448769.586448626,4382127.65963061,1420.33201470045,0.0496283052498924,0.00410256803083993,0.0143907117471256
448831.499994025,4381934.62206915,1516.82208907154,0.0135494548383599,0.00084160823144126,0.00373707073498767
448831.921215864,4381835.79651345,1516.59813428774,0.0135741544391553,0.000805152321680979,0.00384307406157323
448832.697943898,4380333.54620979,1514.70100279984,0.0143835332581562,0.000860261678311636,0.00398834112431703
448832.871632614,4380229.90338664,1514.7002790886,0.0143200704905523,0.000844458529377641,0.00406920342525518
448832.428028012,4379963.33469727,1526.24638688337,0.0118463605834257,0.000787799732441263,0.00317357027111164
448703.930145696,4379727.36955056,1311.13148305798,0.117876077220542,0.00493799721848056,0.0344271780756439
448841.920968795,4378729.62044127,1514.77502395504,0.0142545384084151,0.000884502874745736,0.00392047891438616
448757.661178403,4379306.25918927,1405.39513657725,0.069880378907859,0.00525677879770583,0.0207397122203683
448776.974045038,4378933.5720927,1412.95168895358,0.053112209734608,0.00436953675893689,0.0154033616985066
448841.824361554,4378626.75056399,1514.9027430797,0.0141146226227204,0.000785953418230008,0.00399746668989969
448828.579322713,4377114.95415489,1516.87420252978,0.0134573622583483,0.000801939047279626,0.00372424212060142
448829.248688237,4377018.57279872,1519.78418379955,0.0125102111917458,0.000708356533364618,0.00357093557518946
448733.615128236,4376083.65646798,1399.31632073262,0.0734314032764013,0.00516426831729377,0.0218408407967405
448799.611429908,4375721.72780756,1503.46437208956,0.0156615250338856,0.00122802739545713,0.00463688726280827
448823.948456721,4375653.91231794,1544.5977454356,0.0043049037166392,0.00024294612352338,0.00119463823993103
448769.005314462,4390719.63342092,1550.83312902729,0.002652672600534,0.000121433515923888,0.000834316000378651
448773.198260076,4390707.13329544,1558.59088404409,0.000395049220882662,1.83765070749503e-05,0.000124459981106399
448401.056794328,4390717.48413063,920.413723726856,0.0123973039431468,0.000472176125797414,0.00397525186037817
