Z_Fault,Sv_Fault,Shmax_Fault,Shmin_Fault,Pp_Fault
-1529.79495833048,82.1523663787908,64.9780108883739,47.8036553979569,31.5718907752638
-1539.61418664877,82.3964580251811,65.1710739778018,47.9456899304226,31.6656973828964
-1338.30229776898,77.3921390703938,61.2129324675043,45.0337258646147,29.7424927521663
-1529.78843205606,82.1522041451595,64.9778825704796,47.8035609957997,31.5718284274251
-1415.20032522016,79.3037114991313,62.7248812958035,46.1460510924757,30.4771271709831
-1438.59174608971,79.8851879906007,63.1847972721713,46.484406553742,30.7005937987417
-1413.83295669632,79.2697207186558,62.6979964548525,46.1262721910492,30.4640642093687
-1441.61617772862,79.9603709351466,63.244262853075,46.5281547710034,30.7294872782359
-1413.67558806906,79.2658087648778,62.6949023142162,46.1239958635546,30.4625608104669
-1442.62951174715,79.9855609359194,63.2641867605245,46.5428125851297,30.7391680213244
-1415.61078440241,79.3139149137301,62.7329516364903,46.1519883592504,30.4810484346721
-1436.84981409186,79.8418861103031,63.1505478625257,46.4592096147483,30.6839524980052
-1539.88429670249,82.4031725658335,65.1763848107681,47.9495970557027,31.6682778410552
-1343.10861854484,77.5116171712414,61.3074330848329,45.1032489984243,29.7884092572686
-1413.29386472647,79.2563196812004,62.687396970065,46.1184742589295,30.4589140705539
-1443.8348892176,80.0155248558679,63.2878865759102,46.5602482959525,30.7506834243434
-1540.49095101529,82.4182531042631,65.1883126886063,47.9583722729494,31.6740734271487
-1345.04834024752,77.5598358141529,61.3455713837308,45.1313069533086,29.8069401139492
-1412.87981639803,79.2460270456798,62.6792560605281,46.1124850753764,30.4549585184649
-1444.48688786322,80.0317325880534,63.300706002116,46.5696794161786,30.7569122011009
-1531.68092140288,82.1992486608248,65.0150921991961,47.8309357375674,31.5899080564806
-1531.6821767808,82.1992798676826,65.0151168821071,47.8309538965316,31.5899200495558
-1413.00456431409,79.2491280963152,62.6817088213046,46.114289546294,30.4561502800204
-1444.90507439464,80.0421280932443,63.3089282759136,46.5757284585829,30.7609072869263
-1548.94289945947,82.6283561738803,65.3544926800908,48.0806291863014,31.7548179200695
-1466.86677874332,80.5880639242729,63.7407335413805,46.8934031584881,30.9707153203074
-1529.86186232855,82.1540295142747,64.9793263372202,47.8046231601658,31.5725299331378
-1303.89331195306,76.5367820376234,60.5363920215172,44.5360020054109,29.413771377447
-1542.60955688032,82.4709185456689,65.2299681609432,47.9890177762175,31.6943132283496
-1557.64355797955,82.8446418120186,65.525562743796,48.2064836755734,31.8379384294907
-903.908026455642,66.5937331844778,52.6719863431176,38.7502395017574,25.5925685782825
-1551.39647883056,82.6893485664417,65.402734313566,48.1161200606903,31.7782578432385
1519.06904893375,6.3620689104079,5.03204717228687,3.70202543416584,2.44500010891903
1518.95298733314,6.36495403195267,5.03432914500918,3.7037042580657,2.44610888698958
1417.31820941511,8.89144587717355,7.03264546703948,5.17384505690541,3.41706234941476
1431.57656176386,8.53700410366532,6.75230148629374,4.96759886892217,3.28084719880308
1397.37054051653,9.38731573428185,7.42485129621591,5.46238685814997,3.60762958025001
1421.8416469857,8.77899983883345,6.94370682502972,5.10841381122599,3.37384832896627
1401.68181043761,9.28014387321914,7.34008423883193,5.40002460444473,3.56644247340451
1423.99778560518,8.72540138807803,6.90131339352797,5.07722539897792,3.35324996390919
1400.99699967555,9.29716726660187,7.35354880825748,5.4099303499131,3.57298471607134
1427.06208438134,8.64922740484234,6.84106395543781,5.03290050603328,3.32397561936328
1400.05332795093,9.32062556469308,7.37210303397223,5.42358050325139,3.58199995029714
1425.01012315958,8.70023615794539,6.88140907829465,5.06258199864391,3.34357874039971
1402.0614820236,9.27070579320857,7.3326192357806,5.39453267835263,3.56281533465785
1421.58895949172,8.7852812801472,6.94867510020025,5.11206892025329,3.37626234316708
1404.62561762621,9.20696513452124,7.28220387470481,5.35744261488837,3.53831922818247
1413.75928664918,8.97991548895495,7.10262007216669,5.22532465537843,3.45106201422312
1406.07404141151,9.17095943886321,7.25372534648173,5.33649125410025,3.52448191660265
1412.64342824027,9.00765409603695,7.124559787265,5.24146547849305,3.4617222095608
1403.66977377009,9.23072601398842,7.30099742567347,5.37126883735852,3.54745074714326
1417.52524099555,8.8862993750569,7.0285748664553,5.17085035785371,3.41508450252046
1518.80750166988,6.36857059263563,5.03718964592711,3.70580869921859,2.44749876367723
1520.86921752337,6.31731935366307,4.99665273006218,3.6759861064613,2.42780245314762
1537.47740661034,5.90446407762777,4.67010687625377,3.43574967487976,2.26913846992312
1329.74083429981,11.0684912605277,8.75456882554413,6.44064639056053,4.25372040426776
1430.20273122105,8.57115552047585,6.77931338176534,4.98747124305482,3.2939718944009
1406.02279372638,9.17223338131897,7.25473296501313,5.33723254870729,3.52497150410743
1520.88102198372,6.31702591205354,4.99642063386168,3.67581535566981,2.42768968090681
1426.81272370941,8.65542614622861,6.84596681950668,5.03650749278475,3.32635785124068
1412.3462307845,9.01504198986444,7.13040320561951,5.24576442137459,3.46456144338037
1520.30126923028,6.33143771708533,5.00781958030175,3.68420144351816,2.43322826676129
1520.14356766778,6.33535794714635,5.01092026702348,3.68648258690061,2.43473484631287
1520.61851879919,6.32355135706989,5.00158190256292,3.67961244805595,2.43019746791766
1527.52514966853,6.1518626209229,4.86578553955455,3.57970845818621,2.36421594767779
1321.23956196746,11.2798204498236,8.92171861036935,6.56361677091511,4.33493610597148
1399.96239538684,9.32288601516412,7.3738909261754,5.42489583718667,3.5828686616748
1429.36195404963,8.59205601055153,6.79584452178689,4.99963303302225,3.30200414007934
1517.64093130998,6.39756982460666,5.06012644609279,3.72268306757892,2.45864342845942
1517.54808179178,6.39987792775156,5.0619520289444,3.72402613013725,2.45953045318678
1526.89016741058,6.16764735061312,4.87827039401331,3.58889343741349,2.37028216078477
1315.35582152304,11.4260816269199,9.03740317037451,6.64872471382908,4.39114558734729
1402.82882214656,9.25163084068832,7.31753199572666,5.383433150765,3.55548465942525
1420.33201470045,8.81652708822698,6.97338881871035,5.13025054919371,3.38827038728515
1516.82208907154,6.41792504434841,5.07622630722054,3.73452757009267,2.46646612186097
1516.59813428774,6.42349223253503,5.08062964738654,3.73776706223805,2.4686056421828
1514.70100279984,6.4706521450342,5.11793054866231,3.76520895229042,2.48672961927592
1514.7002790886,6.47067013543652,5.11794477808271,3.76521942072889,2.48673653314879
1526.24638688337,6.1836507924017,4.89092823773256,3.59820568306342,2.37643242691159
1311.13148305798,11.5310924992026,9.12046100429154,6.70982950938047,4.43150220683451
1514.77502395504,6.46881208743956,5.11647516414096,3.76413824084236,2.48602246864887
1405.39513657725,9.18783601952364,7.2670737951053,5.34631157068696,3.53096773782433
1412.95168895358,8.99999118581738,7.11849884604527,5.23700650627315,3.45877728447663
1514.9027430797,6.46563717690665,5.11396398424109,3.76229079157553,2.48480232207264
1516.87420252978,6.41662958004022,5.07520166608561,3.73377375213101,2.46596826331539
1519.78418379955,6.34429170418281,5.01798637829425,3.69168105240568,2.43816816922006
1399.31632073262,9.33894648559314,7.38659387641785,5.43424126724255,3.58904084441931
1503.46437208956,6.7499783406419,5.33886223182185,3.92774612300179,2.59407717999905
1544.5977454356,5.72746287444004,4.53010864351927,3.33275441259849,2.20111532098098
1550.83312902729,5.57246036330208,4.40751016826648,3.24255997323089,2.14154646657969
1558.59088404409,5.37961392639657,4.25497922570966,3.13034452502276,2.06743385229046
920.413723726856,21.2437642140875,16.8026510161416,12.3615378181957,8.16416900677111
